ProjectID,GearID,Date,LatDeg,LatMin,LongDeg,LongMin,SampleDepth,BottomTemp,Sampler,Flounder,BottomType,ReefName,SampleID,SpCode,Specimen,TL,SL,TotalWeight,GonadWeight,SomaticWeight,Sex,Maturity,LeftOtolith,RightOtolith,Histology,Age,MOD,YearClass,Frozen,POFs,Atresia,CommonName,ScientificName,FamilyName
T51,065,2010-03-24,32,31.945,79,33.118,23,13.9,SCDNR,T,"Live Bottom","Chamberlain's Gulch 1",100255,A412,2,455,,1090,13.3,1023.0,M,12,T,T,T,5,,2005,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-03-24,32,31.945,79,33.118,23,13.9,SCDNR,T,"Live Bottom","Chamberlain's Gulch 1",100255,A412,1,458,,1062,46.1,1014.0,F,11,T,T,T,4,1161,2006,F,2,1,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-03-24,32,31.960,79,33.171,23,13.9,SCDNR,T,"Live Bottom","Chamberlain's Gulch 3",100256,A412,1,428,,897,30.2,857.7,F,4,T,T,T,3,1066,2007,F,,1,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-04-24,32,33.150,79,40.100,18,18.9,"Chuck Tucker",T,"AR Metal","Charleston 60 APCs",100269,A412,1,479,,1350,26.5,1305.0,F,4,T,T,T,6,848,2004,F,,3,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.350,79,40.300,19,18.9,SCDNR,T,"AR Metal Wreck","Charleston 60 240 Barge",100272,A412,2,604,,2630,71.7,2514.4,F,3,T,T,T,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.350,79,40.300,19,18.9,SCDNR,T,"AR Metal Wreck","Charleston 60 240 Barge",100272,A412,1,464,,1116,19.4,1080.4,M,,T,T,F,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.350,79,40.300,19,18.9,SCDNR,T,"AR Metal Wreck","Charleston 60 240 Barge",100272,A412,3,530,,1595,27.3,1561.9,M,,T,T,F,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.140,79,40.100,18,19.4,SCDNR,T,"AR Metal","Charleston 60 APCs",100273,A412,3,445,,1027,49.2,974.4,F,3,T,T,T,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.140,79,40.100,18,19.4,SCDNR,T,"AR Metal","Charleston 60 APCs",100273,A412,2,512,,1728,47.3,1678.9,F,3,T,T,T,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
T51,065,2010-11-23,32,33.140,79,40.100,18,19.4,SCDNR,T,"AR Metal","Charleston 60 APCs",100273,A412,1,444,,1085,60.8,1017.9,F,3,T,T,T,,,,F,,,"Gulf Flounder","Paralichthys albigutta",Paralichthyidae
